Constituent,Julian_day,Depth,Elevation,Seg_29 ,Elevation,Seg_15 ,Elevation
LDOM_P                                ,596.5,6.23,79.565,0.33,79.565,0.353,
LDOM_P                                ,596.5,6.84,78.955,0.379,78.955,0.378,
LDOM_P                                ,596.5,7.45,78.345,0.431,78.345,0.422,
LDOM_P                                ,596.5,8.06,77.735,0.447,77.735,0.467,
LDOM_P                                ,596.5,8.67,77.125,0.422,77.125,0.478,
LDOM_P                                ,596.5,9.28,76.515,0.353,76.515,0.406,
LDOM_P                                ,596.5,9.89,75.905,0.285,75.905,0.258,
LDOM_P                                ,596.5,10.5,75.295,0.229,75.295,0.165,
LDOM_P                                ,596.5,11.11,74.685,0.183,74.685,0.127,
LDOM_P                                ,596.5,11.72,74.075,0.145,74.075,0.111,
LDOM_P                                ,596.5,12.33,73.465,0.117,73.465,0.102,
LDOM_P                                ,596.5,12.94,72.855,0.099,72.855,0.098,
LDOM_P                                ,596.5,13.55,72.245,0.089,72.245,0.095,
LDOM_P                                ,596.5,14.16,71.635,0.087,71.635,0.094,
LDOM_P                                ,596.5,14.77,71.025,0.089,71.025,0.094,
LDOM_P                                ,596.5,15.38,70.415,0.095,70.415,0.094,
LDOM_P                                ,596.5,15.99,69.805,0.102,69.805,-99,
LDOM_P                                ,596.5,16.6,69.195,0.105,69.195,-99,
LDOM_P                                ,596.5,17.21,68.585,0.107,68.585,-99,
LDOM_P                                ,596.5,17.82,67.975,0.107,67.975,-99,
LDOM_P                                ,596.5,18.43,67.365,0.108,67.365,-99,
LDOM_P                                ,596.5,19.04,66.755,0.108,66.755,-99,
LDOM_P                                ,596.5,19.65,66.145,0.108,66.145,-99,
LDOM_P                                ,596.5,20.26,65.535,0.108,65.535,-99,
LDOM_P                                ,596.5,20.87,64.925,0.108,64.925,-99,
LDOM_P                                ,596.5,21.48,64.315,0.108,64.315,-99,
LDOM_P                                ,596.5,22.09,63.705,0.108,63.705,-99,
LDOM_P                                ,596.5,22.7,63.095,0.108,63.095,-99,
LDOM_P                                ,596.5,23.31,62.485,0.108,62.485,-99,
LDOM_P                                ,596.5,23.92,61.875,0.108,61.875,-99,
LDOM_P                                ,596.5,24.53,61.265,-99,61.265,-99,
LDOM_P                                ,596.5,25.14,60.655,-99,60.655,-99,
LDOM_P                                ,596.5,25.75,60.045,-99,60.045,-99,
LDOM_P                                ,596.5,26.36,59.435,-99,59.435,-99,
LDOM_P                                ,596.5,26.97,58.825,-99,58.825,-99,
LDOM_P                                ,596.5,27.58,58.215,-99,58.215,-99,
LDOM_P                                ,596.5,28.19,57.605,-99,57.605,-99,
RDOM_P                                ,596.5,0.218,85.578,18.154,85.578,19.082,
RDOM_P                                ,596.5,0.74,85.055,18.154,85.055,19.081,
RDOM_P                                ,596.5,1.35,84.445,18.154,84.445,19.082,
RDOM_P                                ,596.5,1.96,83.835,18.155,83.835,19.082,
RDOM_P                                ,596.5,2.57,83.225,18.155,83.225,19.082,
RDOM_P                                ,596.5,3.18,82.615,18.155,82.615,19.077,
RDOM_P                                ,596.5,3.79,82.005,18.155,82.005,18.967,
RDOM_P                                ,596.5,4.4,81.395,18.157,81.395,18.701,
RDOM_P                                ,596.5,5.01,80.785,18.068,80.785,18.798,
RDOM_P                                ,596.5,5.62,80.175,18.028,80.175,18.936,
RDOM_P                                ,596.5,6.23,79.565,18.027,79.565,18.994,
RDOM_P                                ,596.5,6.84,78.955,18.111,78.955,19.04,
RDOM_P                                ,596.5,7.45,78.345,18.404,78.345,19.134,
RDOM_P                                ,596.5,8.06,77.735,18.793,77.735,19.401,
RDOM_P                                ,596.5,8.67,77.125,19.134,77.125,19.898,
RDOM_P                                ,596.5,9.28,76.515,19.384,76.515,20.568,
RDOM_P                                ,596.5,9.89,75.905,19.576,75.905,21.14,
RDOM_P                                ,596.5,10.5,75.295,19.741,75.295,21.457,
RDOM_P                                ,596.5,11.11,74.685,19.901,74.685,21.66,
RDOM_P                                ,596.5,11.72,74.075,20.077,74.075,21.829,
RDOM_P                                ,596.5,12.33,73.465,20.279,73.465,21.972,
RDOM_P                                ,596.5,12.94,72.855,20.5,72.855,22.08,
RDOM_P                                ,596.5,13.55,72.245,20.716,72.245,22.148,
RDOM_P                                ,596.5,14.16,71.635,20.87,71.635,22.217,
RDOM_P                                ,596.5,14.77,71.025,20.897,71.025,22.271,
RDOM_P                                ,596.5,15.38,70.415,20.843,70.415,22.311,
RDOM_P                                ,596.5,15.99,69.805,20.719,69.805,-99,
RDOM_P                                ,596.5,16.6,69.195,20.576,69.195,-99,
RDOM_P                                ,596.5,17.21,68.585,20.469,68.585,-99,
RDOM_P                                ,596.5,17.82,67.975,20.399,67.975,-99,
RDOM_P                                ,596.5,18.43,67.365,20.358,67.365,-99,
RDOM_P                                ,596.5,19.04,66.755,20.335,66.755,-99,
RDOM_P                                ,596.5,19.65,66.145,20.327,66.145,-99,
RDOM_P                                ,596.5,20.26,65.535,20.327,65.535,-99,
RDOM_P                                ,596.5,20.87,64.925,20.327,64.925,-99,
RDOM_P                                ,596.5,21.48,64.315,20.327,64.315,-99,
RDOM_P                                ,596.5,22.09,63.705,20.327,63.705,-99,
RDOM_P                                ,596.5,22.7,63.095,20.327,63.095,-99,
RDOM_P                                ,596.5,23.31,62.485,20.327,62.485,-99,
RDOM_P                                ,596.5,23.92,61.875,20.327,61.875,-99,
RDOM_P                                ,596.5,24.53,61.265,-99,61.265,-99,
RDOM_P                                ,596.5,25.14,60.655,-99,60.655,-99,
RDOM_P                                ,596.5,25.75,60.045,-99,60.045,-99,
RDOM_P                                ,596.5,26.36,59.435,-99,59.435,-99,
RDOM_P                                ,596.5,26.97,58.825,-99,58.825,-99,
RDOM_P                                ,596.5,27.58,58.215,-99,58.215,-99,
RDOM_P                                ,596.5,28.19,57.605,-99,57.605,-99,
LPOM_P                                ,596.5,0.218,85.578,0.157,85.578,0.169,
LPOM_P                                ,596.5,0.74,85.055,0.161,85.055,0.174,
LPOM_P                                ,596.5,1.35,84.445,0.162,84.445,0.175,
LPOM_P                                ,596.5,1.96,83.835,0.163,83.835,0.176,
LPOM_P                                ,596.5,2.57,83.225,0.163,83.225,0.176,
LPOM_P                                ,596.5,3.18,82.615,0.163,82.615,0.177,
LPOM_P                                ,596.5,3.79,82.005,0.164,82.005,0.196,
LPOM_P                                ,596.5,4.4,81.395,0.163,81.395,0.254,
LPOM_P                                ,596.5,5.01,80.785,0.197,80.785,0.274,
LPOM_P                                ,596.5,5.62,80.175,0.237,80.175,0.289,
LPOM_P                                ,596.5,6.23,79.565,0.257,79.565,0.301,
LPOM_P                                ,596.5,6.84,78.955,0.273,78.955,0.315,
LPOM_P                                ,596.5,7.45,78.345,0.297,78.345,0.338,
LPOM_P                                ,596.5,8.06,77.735,0.323,77.735,0.377,
LPOM_P                                ,596.5,8.67,77.125,0.325,77.125,0.402,
LPOM_P                                ,596.5,9.28,76.515,0.309,76.515,0.38,
LPOM_P                                ,596.5,9.89,75.905,0.286,75.905,0.315,
LPOM_P                                ,596.5,10.5,75.295,0.265,75.295,0.266,
LPOM_P                                ,596.5,11.11,74.685,0.245,74.685,0.238,
LPOM_P                                ,596.5,11.72,74.075,0.226,74.075,0.221,
LPOM_P                                ,596.5,12.33,73.465,0.207,73.465,0.208,
LPOM_P                                ,596.5,12.94,72.855,0.191,72.855,0.201,
LPOM_P                                ,596.5,13.55,72.245,0.179,72.245,0.196,
LPOM_P                                ,596.5,14.16,71.635,0.173,71.635,0.192,
LPOM_P                                ,596.5,14.77,71.025,0.173,71.025,0.189,
LPOM_P                                ,596.5,15.38,70.415,0.177,70.415,0.187,
LPOM_P                                ,596.5,15.99,69.805,0.182,69.805,-99,
LPOM_P                                ,596.5,16.6,69.195,0.187,69.195,-99,
LPOM_P                                ,596.5,17.21,68.585,0.192,68.585,-99,
LPOM_P                                ,596.5,17.82,67.975,0.194,67.975,-99,
LPOM_P                                ,596.5,18.43,67.365,0.194,67.365,-99,
LPOM_P                                ,596.5,19.04,66.755,0.189,66.755,-99,
LPOM_P                                ,596.5,19.65,66.145,0.183,66.145,-99,
LPOM_P                                ,596.5,20.26,65.535,0.183,65.535,-99,
LPOM_P                                ,596.5,20.87,64.925,0.183,64.925,-99,
LPOM_P                                ,596.5,21.48,64.315,0.183,64.315,-99,
LPOM_P                                ,596.5,22.09,63.705,0.183,63.705,-99,
LPOM_P                                ,596.5,22.7,63.095,0.183,63.095,-99,
LPOM_P                                ,596.5,23.31,62.485,0.183,62.485,-99,
LPOM_P                                ,596.5,23.92,61.875,0.183,61.875,-99,
LPOM_P                                ,596.5,24.53,61.265,-99,61.265,-99,
LPOM_P                                ,596.5,25.14,60.655,-99,60.655,-99,
LPOM_P                                ,596.5,25.75,60.045,-99,60.045,-99,
LPOM_P                                ,596.5,26.36,59.435,-99,59.435,-99,
LPOM_P                                ,596.5,26.97,58.825,-99,58.825,-99,
LPOM_P                                ,596.5,27.58,58.215,-99,58.215,-99,
LPOM_P                                ,596.5,28.19,57.605,-99,57.605,-99,
RPOM_P                                ,596.5,0.218,85.578,0.001,85.578,0.001,
RPOM_P                                ,596.5,0.74,85.055,0.001,85.055,0.001,
RPOM_P                                ,596.5,1.35,84.445,0.001,84.445,0.001,
RPOM_P                                ,596.5,1.96,83.835,0.001,83.835,0.001,
RPOM_P                                ,596.5,2.57,83.225,0.001,83.225,0.001,
RPOM_P                                ,596.5,3.18,82.615,0.001,82.615,0.001,
RPOM_P                                ,596.5,3.79,82.005,0.001,82.005,0.001,
RPOM_P                                ,596.5,4.4,81.395,0.001,81.395,0.001,
RPOM_P                                ,596.5,5.01,80.785,0.001,80.785,0.001,
RPOM_P                                ,596.5,5.62,80.175,0.001,80.175,0.002,
RPOM_P                                ,596.5,6.23,79.565,0.002,79.565,0.002,
RPOM_P                                ,596.5,6.84,78.955,0.002,78.955,0.002,
RPOM_P                                ,596.5,7.45,78.345,0.002,78.345,0.002,
RPOM_P                                ,596.5,8.06,77.735,0.002,77.735,0.003,
RPOM_P                                ,596.5,8.67,77.125,0.003,77.125,0.003,
RPOM_P                                ,596.5,9.28,76.515,0.003,76.515,0.003,
RPOM_P                                ,596.5,9.89,75.905,0.003,75.905,0.003,
RPOM_P                                ,596.5,10.5,75.295,0.003,75.295,0.003,
RPOM_P                                ,596.5,11.11,74.685,0.003,74.685,0.003,
RPOM_P                                ,596.5,11.72,74.075,0.003,74.075,0.003,
RPOM_P                                ,596.5,12.33,73.465,0.003,73.465,0.003,
RPOM_P                                ,596.5,12.94,72.855,0.003,72.855,0.003,
RPOM_P                                ,596.5,13.55,72.245,0.003,72.245,0.003,
RPOM_P                                ,596.5,14.16,71.635,0.003,71.635,0.003,
RPOM_P                                ,596.5,14.77,71.025,0.003,71.025,0.003,
RPOM_P                                ,596.5,15.38,70.415,0.003,70.415,0.003,
RPOM_P                                ,596.5,15.99,69.805,0.003,69.805,-99,
RPOM_P                                ,596.5,16.6,69.195,0.004,69.195,-99,
RPOM_P                                ,596.5,17.21,68.585,0.004,68.585,-99,
RPOM_P                                ,596.5,17.82,67.975,0.004,67.975,-99,
RPOM_P                                ,596.5,18.43,67.365,0.004,67.365,-99,
RPOM_P                                ,596.5,19.04,66.755,0.004,66.755,-99,
RPOM_P                                ,596.5,19.65,66.145,0.004,66.145,-99,
RPOM_P                                ,596.5,20.26,65.535,0.004,65.535,-99,
RPOM_P                                ,596.5,20.87,64.925,0.004,64.925,-99,
RPOM_P                                ,596.5,21.48,64.315,0.004,64.315,-99,
RPOM_P                                ,596.5,22.09,63.705,0.004,63.705,-99,
RPOM_P                                ,596.5,22.7,63.095,0.004,63.095,-99,
RPOM_P                                ,596.5,23.31,62.485,0.004,62.485,-99,
RPOM_P                                ,596.5,23.92,61.875,0.004,61.875,-99,
RPOM_P                                ,596.5,24.53,61.265,-99,61.265,-99,
RPOM_P                                ,596.5,25.14,60.655,-99,60.655,-99,
RPOM_P                                ,596.5,25.75,60.045,-99,60.045,-99,
RPOM_P                                ,596.5,26.36,59.435,-99,59.435,-99,
RPOM_P                                ,596.5,26.97,58.825,-99,58.825,-99,
RPOM_P                                ,596.5,27.58,58.215,-99,58.215,-99,
